"","rules","support","confidence","lift","count"
"319681","{intx_record_type_Housing_Stability=0,intx_resource_Household_Goods=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319693","{intx_record_type_Housing_Stability=0,intx_resource_Coats=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319699","{intx_record_type_Housing_Stability=0,intx_resource_Clothing=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319702","{intx_record_type_Housing_Stability=0,intx_resource_Back_to_School_Supplies=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319711","{intx_record_type_Housing_Stability=0,intx_resource__Household_Goods=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319714","{intx_record_type_Housing_Stability=0,intx_resource__Furniture=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319717","{intx_record_type_Housing_Stability=0,intx_resource_Education=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319747","{intx_record_type_Housing_Stability=0,intx_resource_Gift_Card=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319750","{intx_record_type_Housing_Stability=0,intx_resource_Bus_Cards=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319765","{event_type_Field_Trip.Outing=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319783","{intx_record_type_Housing_Stability=0,intx_resource_Welcome_Basket=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319885","{intx_record_type_Housing_Stability=0,lead_job_Building_Dreams_Initiative=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319918","{intx_record_type_Housing_Stability=0,lead_job_Clerical_Assistance=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319936","{intx_record_type_Housing_Stability=0,lead_job_Annual_Meeting=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319939","{intx_record_type_Housing_Stability=0,lead_job_Cooking_Classes=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"319945","{intx_record_type_Housing_Stability=0,lead_job_Connect=0} => {Positive.MO=1}",0.106312292358804,0.271186440677966,1.18300171947924,32
"322897","{event_subtype_Educational=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.176079734219269,0.270408163265306,1.1796066252588,53
"319654","{event_type_Property_Meeting=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.0930232558139535,0.269230769230769,1.17447045707915,28
"3987","{intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319642","{intx_record_type_Housing_Stability=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319657","{intx_record_type_Housing_Stability=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319666","{intx_record_type_Housing_Stability=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319675","{intx_record_type_Housing_Stability=0,intx_resource_Housing=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319678","{intx_record_type_Housing_Stability=0,intx_resource_Community_Involvement=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319684","{intx_record_type_Housing_Stability=0,intx_resource_Health_Care=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319696","{intx_record_type_Housing_Stability=0,intx_resource_Employment=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319732","{intx_record_type_Housing_Stability=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319735","{intx_record_type_Housing_Stability=0,intx_resource_Mental_Health=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319738","{intx_record_type_Housing_Stability=0,intx_resource_Computer_Assistance=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319744","{intx_record_type_Housing_Stability=0,intx_resource_Life_Skills=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319759","{intx_record_type_Housing_Stability=0,intx_resource_Safety=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319762","{intx_record_type_Housing_Stability=0,intx_resource_Furniture=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319768","{intx_record_type_Housing_Stability=0,intx_resource_Toys_for_Tots=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319771","{intx_record_type_Housing_Stability=0,intx_resource_Volunteer_Opportunities=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319774","{intx_record_type_Housing_Stability=0,intx_resource_Income=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319777","{intx_record_type_Housing_Stability=0,intx_type_New_Resident_Orientation=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319786","{intx_record_type_Housing_Stability=0,intx_resource_Energy_Assistance=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319789","{intx_record_type_Housing_Stability=0,intx_resource_Transportation=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319795","{intx_record_type_Housing_Stability=0,intx_resource_Legal=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319801","{intx_record_type_Housing_Stability=0,intx_resource__Housing=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319807","{intx_record_type_Housing_Stability=0,intx_type_Outreach=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319810","{intx_record_type_Housing_Stability=0,intx_resource_Financial_Literacy=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319819","{event_type_Doctor_Visit=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319825","{intx_record_type_Housing_Stability=0,intx_resource_Domestic_Violence=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319828","{intx_record_type_Housing_Stability=0,intx_resource_Interpretation=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319831","{intx_record_type_Housing_Stability=0,intx_resource__Safety=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319834","{intx_record_type_Housing_Stability=0,intx_resource_Child_Care=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319837","{intx_record_type_Housing_Stability=0,intx_resource_Disabilities=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319840","{event_type_Garden_Club=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319843","{intx_record_type_Housing_Stability=0,intx_resource_Conflict_Resolution=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319852","{intx_record_type_Housing_Stability=0,intx_resource_Medical.Dental=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319858","{intx_record_type_Housing_Stability=0,intx_resource_Substance_Abuse=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319861","{intx_record_type_Housing_Stability=0,intx_type_Information_._Referrals=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319864","{intx_record_type_Housing_Stability=0,intx_resource__Income=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319867","{intx_record_type_Housing_Stability=0,intx_type_Home_Management=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319870","{intx_record_type_Housing_Stability=0,intx_subtype_Lease_Violation=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319873","{intx_record_type_Housing_Stability=0,intx_resource__Mental_Health=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319876","{intx_record_type_Housing_Stability=0,intx_type_Advocacy=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319879","{intx_record_type_Housing_Stability=0,intx_resource_Parenting_Skills.Support=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319882","{intx_record_type_Housing_Stability=0,lead_job_Building_Captain=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319888","{intx_record_type_Housing_Stability=0,intx_resource_Literacy=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319891","{intx_record_type_Housing_Stability=0,intx_resource__Family.Social_Relations=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319894","{intx_record_type_Housing_Stability=0,intx_subtype_Recertification=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319900","{intx_record_type_Housing_Stability=0,intx_subtype_Reading_mail=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319903","{intx_record_type_Housing_Stability=0,intx_resource__Employment=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319906","{event_type_Support_Group=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319909","{intx_record_type_Housing_Stability=0,intx_resource_Utilities.Phone=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319912","{intx_record_type_Housing_Stability=0,intx_resource_Immigration=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319915","{intx_record_type_Housing_Stability=0,intx_resource__Financial_Literacy=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319921","{intx_record_type_Housing_Stability=0,intx_type_Conflict_Resolution.Mediation=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319924","{intx_record_type_Housing_Stability=0,lead_job_BINGO=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319927","{intx_record_type_Housing_Stability=0,intx_resource__Gift_Card=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319930","{intx_record_type_Housing_Stability=0,intx_resource__Toys_for_Tots=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319933","{intx_record_type_Housing_Stability=0,intx_resource__Substance_Abuse=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"319942","{intx_record_type_Housing_Stability=0,intx_resource__Life_Skills=0} => {Positive.MO=1}",0.106312292358804,0.26890756302521,1.17306052855925,32
"323242","{intx_subtype_Non.payment_of_rent=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.20265780730897,0.268722466960352,1.1722530805082,61
"319756","{intx_record_type_Housing_Stability=0,lead_job_Cleaning=0} => {Positive.MO=1}",0.0963455149501661,0.268518518518519,1.17136339237789,29
"319753","{event_type_Bingo.Game_Night=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.102990033222591,0.267241379310345,1.16579210394803,31
"319792","{event_type_PET_Phase_1=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.102990033222591,0.267241379310345,1.16579210394803,31
"319846","{intx_record_type_Housing_Stability=0,lead_job_Donation_Drive=0} => {Positive.MO=1}",0.102990033222591,0.267241379310345,1.16579210394803,31
"320263","{event_subtype_Educational=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.119601328903654,0.266666666666667,1.16328502415459,36
"323200","{event_type_Food_Shelf=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.186046511627907,0.266666666666667,1.16328502415459,56
"319387","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Coats=0} => {Positive.MO=1}",0.0830564784053156,0.265957446808511,1.16019118100524,25
"322042","{event_type_Property_Meeting=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.152823920265781,0.265895953757225,1.15992292870906,46
"319396","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Back_to_School_Supplies=0} => {Positive.MO=1}",0.0863787375415282,0.26530612244898,1.15734989648033,26
"319849","{intx_record_type_Housing_Stability=0,lead_job_Community_Leadership_Institute=0} => {Positive.MO=1}",0.102990033222591,0.264957264957265,1.15582806887155,31
"319411","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Education=0} => {Positive.MO=1}",0.079734219269103,0.263736263736264,1.1505016722408,24
"322615","{intx_resource_Food=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.159468438538206,0.263736263736264,1.1505016722408,48
"321751","{event_type_Community_Meal=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.146179401993355,0.263473053892216,1.14935346697909,44
"319648","{intx_record_type_Connection_to_Community_Resource=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.0996677740863787,0.263157894736842,1.14797864225782,30
"320269","{intx_record_type_Material_Goods=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.119601328903654,0.262773722627737,1.14630276102825,36
"320272","{intx_type_Housing_Stability=0,intx_type_Material_Goods=0} => {Positive.MO=1}",0.119601328903654,0.262773722627737,1.14630276102825,36
"319708","{intx_record_type_Housing_Stability=0,intx_resource_Rental_Assistance=0} => {Positive.MO=1}",0.102990033222591,0.26271186440678,1.14603291574552,31
"319723","{intx_record_type_Housing_Stability=0,intx_resource_Family.Social_Relations=0} => {Positive.MO=1}",0.102990033222591,0.26271186440678,1.14603291574552,31
"319813","{intx_record_type_Housing_Stability=0,lead_job_Floor_Monitor=0} => {Positive.MO=1}",0.102990033222591,0.26271186440678,1.14603291574552,31
"319897","{intx_record_type_Housing_Stability=0,lead_job_Fund_Development_Phone_Calls=0} => {Positive.MO=1}",0.102990033222591,0.26271186440678,1.14603291574552,31
"319720","{intx_record_type_Housing_Stability=0,lead_job_Event_Host=0} => {Positive.MO=1}",0.0897009966777409,0.262135922330097,1.14352047277332,27
"320251","{event_type_Community_Meal=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.109634551495017,0.261904761904762,1.14251207729469,33
"322612","{event_subtype_Educational=0,intx_resource_Food=0} => {Positive.MO=1}",0.166112956810631,0.261780104712042,1.14196828287427,50
"320863","{event_subtype_Social=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.116279069767442,0.261194029850746,1.13941163746485,35
"320290","{event_type_Food_Shelf=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.122923588039867,0.26056338028169,1.13666054296795,37
"320329","{intx_type_Housing_Stability=0,Leadership_Tier_2=0} => {Positive.MO=1}",0.122923588039867,0.26056338028169,1.13666054296795,37
"320332","{intx_type_Direct_Support=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.122923588039867,0.26056338028169,1.13666054296795,37
"320341","{intx_type_Housing_Stability=0,lead_job_Event_Assistance=0} => {Positive.MO=1}",0.122923588039867,0.26056338028169,1.13666054296795,37
"322324","{intx_resource_Food=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.146179401993355,0.260355029585799,1.13575165080182,44
"319378","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Health_Care=0} => {Positive.MO=1}",0.0631229235880399,0.26027397260274,1.13539805439746,19
"322909","{event_subtype_Educational=0,intx_resource_Community_Involvement=0} => {Positive.MO=1}",0.18936877076412,0.26027397260274,1.13539805439746,57
"322108","{event_type_Property_Meeting=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.172757475083056,0.26,1.13420289855072,52
"322933","{event_subtype_Educational=0,intx_resource_Back_to_School_Supplies=0} => {Positive.MO=1}",0.196013289036545,0.259911894273128,1.13381855327843,59
"323239","{intx_subtype_Non.payment_of_rent=0,Leadership_Tier_2=0} => {Positive.MO=1}",0.196013289036545,0.259911894273128,1.13381855327843,59
"323251","{intx_subtype_Non.payment_of_rent=0,lead_job_Event_Assistance=0} => {Positive.MO=1}",0.196013289036545,0.259911894273128,1.13381855327843,59
"322963","{event_subtype_Educational=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.199335548172757,0.25974025974026,1.133069828722,60
"323299","{intx_resource_Transportation=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.20265780730897,0.259574468085106,1.13234659266112,61
"323236","{intx_subtype_Non.payment_of_rent=0,Leadership_Tier_1=0} => {Positive.MO=1}",0.192691029900332,0.258928571428571,1.12952898550725,58
"321745","{event_type_Community_Meal=0,intx_resource_Food=0} => {Positive.MO=1}",0.146179401993355,0.258823529411765,1.12907075873828,44
"320398","{intx_type_Housing_Stability=0,lead_job_Bulk_Mail=0} => {Positive.MO=1}",0.122923588039867,0.258741258741259,1.1287118678423,37
"319780","{event_type_Campfire=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.0996677740863787,0.258620689655172,1.12818590704648,30
"323287","{intx_subtype_Non.payment_of_rent=0,intx_type_New_Resident_Orientation=0} => {Positive.MO=1}",0.20265780730897,0.258474576271186,1.12754851387865,61
"323308","{intx_subtype_Non.payment_of_rent=0,lead_job_Bulk_Mail=0} => {Positive.MO=1}",0.20265780730897,0.258474576271186,1.12754851387865,61
"319354","{intx_record_type_Connection_to_Community_Resource=1,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.053156146179402,0.258064516129032,1.12575970079476,16
"321742","{event_type_Community_Meal=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.132890365448505,0.258064516129032,1.12575970079476,40
"322033","{event_type_Property_Meeting=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.132890365448505,0.258064516129032,1.12575970079476,40
"322354","{event_type_Food_Shelf=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.159468438538206,0.258064516129032,1.12575970079476,48
"320254","{event_type_Property_Meeting=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.109634551495017,0.2578125,1.12466032608696,33
"323227","{intx_resource_Education=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.196013289036545,0.25764192139738,1.12391620783495,59
"323257","{intx_resource_Gift_Card=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.199335548172757,0.257510729613734,1.12334390744542,60
"323272","{intx_resource_Furniture=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.199335548172757,0.257510729613734,1.12334390744542,60
"323275","{event_type_Field_Trip.Outing=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.199335548172757,0.257510729613734,1.12334390744542,60
"323326","{intx_subtype_Non.payment_of_rent=0,Leadership_Tier_3=0} => {Positive.MO=1}",0.20265780730897,0.257383966244726,1.1227909252125,61
"319459","{event_type_Field_Trip.Outing=0,intx_record_type_Connection_to_Community_Resource=1} => {Positive.MO=1}",0.0897009966777409,0.257142857142857,1.12173913043478,27
"319462","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Toys_for_Tots=0} => {Positive.MO=1}",0.0897009966777409,0.257142857142857,1.12173913043478,27
"319480","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Energy_Assistance=0} => {Positive.MO=1}",0.0897009966777409,0.257142857142857,1.12173913043478,27
"319483","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Transportation=0} => {Positive.MO=1}",0.0897009966777409,0.257142857142857,1.12173913043478,27
"323188","{intx_resource_Community_Involvement=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.179401993355482,0.257142857142857,1.12173913043478,54
"322327","{event_subtype_Educational=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.152823920265781,0.256983240223464,1.12104283054004,46
"319426","{intx_record_type_Connection_to_Community_Resource=1,intx_type_Direct_Support=0} => {Positive.MO=1}",0.0930232558139535,0.256880733944954,1.12059566547002,28
"323212","{intx_resource_Back_to_School_Supplies=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.192691029900332,0.256637168141593,1.11953315377709,58
"320929","{event_subtype_Social=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.129568106312292,0.256578947368421,1.11927917620137,39
"323332","{intx_subtype_Non.payment_of_rent=0,lead_job_Beyond_Bricks_and_Mortar=0} => {Positive.MO=1}",0.20265780730897,0.256302521008403,1.11807331628303,61
"322396","{intx_type_Direct_Support=0,intx_type_Eviction_Prevention=0} => {Positive.MO=1}",0.172757475083056,0.25615763546798,1.11744127936032,52
"322036","{event_type_Property_Meeting=0,intx_resource_Food=0} => {Positive.MO=1}",0.146179401993355,0.255813953488372,1.11594202898551,44
"319384","{event_type_Food_Shelf=0,intx_record_type_Connection_to_Community_Resource=1} => {Positive.MO=1}",0.0764119601328904,0.255555555555556,1.11481481481481,23
"322921","{event_subtype_Educational=0,event_type_Food_Shelf=0} => {Positive.MO=1}",0.192691029900332,0.255506607929515,1.11460128966354,58
"321748","{event_subtype_Educational=0,event_type_Community_Meal=0} => {Positive.MO=1}",0.156146179401993,0.255434782608696,1.1142879647133,47
"319645","{event_subtype_Social=0,intx_record_type_Housing_Stability=0} => {Positive.MO=1}",0.079734219269103,0.25531914893617,1.11378353376503,24
"321817","{event_type_Community_Meal=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.159468438538206,0.25531914893617,1.11378353376503,48
"323281","{intx_resource_Volunteer_Opportunities=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.199335548172757,0.25531914893617,1.11378353376503,60
"323296","{intx_resource_Energy_Assistance=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.20265780730897,0.255230125523013,1.11339518525256,61
"320275","{intx_resource_Housing=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.122923588039867,0.255172413793103,1.11314342828586,37
"320305","{event_type_Movie_Night=0,intx_type_Housing_Stability=0} => {Positive.MO=1}",0.122923588039867,0.255172413793103,1.11314342828586,37
"320422","{intx_type_Housing_Stability=0,lead_job_Beyond_Bricks_and_Mortar=0} => {Positive.MO=1}",0.122923588039867,0.255172413793103,1.11314342828586,37
"322078","{event_type_Property_Meeting=0,intx_resource_Back_to_School_Supplies=0} => {Positive.MO=1}",0.169435215946844,0.255,1.11239130434783,51
"325366","{event_type_Food_Shelf=0,intx_type_Direct_Support=0} => {Positive.MO=1}",0.212624584717608,0.254980079681275,1.11230440556614,64
"319420","{intx_record_type_Connection_to_Community_Resource=1,Leadership_Tier_1=0} => {Positive.MO=1}",0.0863787375415282,0.254901960784314,1.11196362603012,26
"319423","{intx_record_type_Connection_to_Community_Resource=1,Leadership_Tier_2=0} => {Positive.MO=1}",0.0863787375415282,0.254901960784314,1.11196362603012,26
"319435","{intx_record_type_Connection_to_Community_Resource=1,lead_job_Event_Assistance=0} => {Positive.MO=1}",0.0863787375415282,0.254901960784314,1.11196362603012,26
"322900","{event_subtype_Educational=0,intx_record_type_Material_Goods=0} => {Positive.MO=1}",0.176079734219269,0.254807692307692,1.11155239687848,53
"322903","{event_subtype_Educational=0,intx_type_Material_Goods=0} => {Positive.MO=1}",0.176079734219269,0.254807692307692,1.11155239687848,53
"319456","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Furniture=0} => {Positive.MO=1}",0.0897009966777409,0.254716981132075,1.11115668580804,27
"319465","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Volunteer_Opportunities=0} => {Positive.MO=1}",0.0897009966777409,0.254716981132075,1.11115668580804,27
"319471","{intx_record_type_Connection_to_Community_Resource=1,intx_type_New_Resident_Orientation=0} => {Positive.MO=1}",0.0897009966777409,0.254716981132075,1.11115668580804,27
"319474","{event_type_Campfire=0,intx_record_type_Connection_to_Community_Resource=1} => {Positive.MO=1}",0.0930232558139535,0.254545454545455,1.11040843214756,28
"323317","{intx_subtype_Non.payment_of_rent=0,intx_type_Outreach=0} => {Positive.MO=1}",0.20265780730897,0.254166666666667,1.10875603864734,61
"323341","{intx_resource__Safety=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.20265780730897,0.254166666666667,1.10875603864734,61
"323350","{event_type_Garden_Club=0,intx_subtype_Non.payment_of_rent=0} => {Positive.MO=1}",0.20265780730897,0.254166666666667,1.10875603864734,61
